job_id	operator	deleg_ops
w1:352	replication_pad1d.out	5
w1:353	tanh.out	1
w1:357	flip	1
w1:358	ge.Scalar_out	2
w1:359	alias_copy	2
w1:360	atanh.out	2
w1:361	remainder.Scalar_out	0
w1:362	lift_fresh_copy	1
w1:363	select_copy.int	1
w1:364	ge.Tensor_out	2
w1:365	bitwise_right_shift.Tensor_Scalar_out	1
w1:366	maximum.out	1
w1:367	div.Scalar	1
w1:369	transpose_copy.int	2
w1:370	hardtanh	1
w1:371	roll	6
w1:372	div.out_mode	1
w1:374	min	1
w1:375	permute_copy	1
w1:376	mm.out	1
w1:377	sqrt.out	1
w1:378	repeat	1
w1:380	eq.Scalar_out	2
w1:381	asinh.out	1
w1:382	narrow_copy	0
w1:383	expm1.out	0
w1:384	amax.out	1
w1:385	logical_not.out	2
w1:386	convolution	1
w1:388	glu.out	6
w1:389	logical_or	0
w1:390	remainder.Tensor_out	0
w1:392	squeeze_copy.dims	2
w1:393	le.Scalar_out	2
w1:287	bitwise_and.Tensor_out	2
w1:396	floor.out	1
w1:397	lt.Tensor_out	2
w1:398	amin.out	1
w1:399	round.out	0
w1:400	cos.out	2
w1:401	linear	6
w1:402	sinh.out	1
w1:403	lt.Scalar_out	2
w1:406	mul.out	1
w1:407	hardtanh.out	1
w1:408	view_copy	1
w1:409	fmod.Scalar_out	1
w1:410	abs	1
w1:411	sign.out	1
w1:412	detach_copy	0
w1:413	zeros.out	1
w1:415	split_copy.Tensor	0
w1:416	minimum.out	1
w1:419	eq.Tensor_out	2
w1:421	native_layer_norm	1
w1:422	ones.out	1
w1:423	var.correction_out	1
w1:424	index_put	2
w1:425	sum.IntList_out	1
w1:426	logit.out	11
w1:427	reciprocal.out	1
w1:428	diagonal_copy	1
w1:430	index.Tensor_out	2
w1:431	full.out	1
w1:432	masked_fill.Scalar	2
w1:433	fill.Scalar	1
w1:434	bitwise_not.out	1
w1:435	narrow_copy.out	0
w1:437	isinf	1
w1:438	mean	1
w1:439	squeeze_copy.dim	2
w1:440	split_with_sizes_copy	2
w1:441	bitwise_or.Scalar_out	1
w1:442	div.Scalar_mode	0
w1:443	argmin.out	1
w1:444	gt.Tensor_out	2
w1:445	min.dim_min	3
w1:446	stack	2
w1:447	gelu.out	1
w1:448	rsub.Scalar	2
w1:449	bmm.out	1
w1:450	le.Tensor_out	2
w1:451	reflection_pad2d	14
w1:452	sigmoid.out	1
w1:453	trunc.out	0
w1:454	asin.out	1
w1:455	bitwise_or.Scalar	0
w1:456	select_scatter	6
w1:457	acosh.out	1
w1:458	pow.Scalar_out	1
w1:459	where.self	1
w1:461	fmod.Scalar	1
w1:462	max.dim_max	3
w1:463	logical_or.out	1
w1:464	atan.out	0
w1:465	unsqueeze_copy	2
w1:467	_log_softmax.out	1
w1:468	ne.Scalar_out	2
w1:469	native_group_norm	1
w1:470	cosh.out	1
w1:471	div.out	2
w1:472	_pdist_forward	0
w1:474	clone	1
w1:475	logical_not	1
w1:476	reflection_pad1d.out	6
w1:477	arange.out	1
w1:478	fmod.Tensor_out	1
w1:479	sin.out	1
w1:480	_cdist_forward	0
w1:481	mul.Scalar	1
w1:482	sub.Scalar	0
w1:483	atan2.out	0
w1:485	log.out	1
w1:488	bitwise_xor.Scalar	0
w1:489	tan.out	1
w1:490	replication_pad2d.out	6
w1:493	max_pool2d_with_indices_backward.grad_input	1
w1:494	cumsum.out	1
w1:495	reflection_pad2d.out	12
w1:496	any.dims_out	0
w1:498	clamp.Tensor_out	1
w1:499	any.dims_out	0
w1:500	where.self_out	1
w1:501	_fft_r2c	0
w1:503	erf.out	1
w1:504	logical_and.out	1
w1:505	log2.out	1
w1:506	native_layer_norm	1
w1:509	slice_scatter	1
w1:510	_native_batch_norm_legit_no_training	1
w1:511	pixel_unshuffle	4
w1:512	rsqrt.out	1
w1:513	t_copy	2
w1:514	abs.out	1
w1:515	var.correction	1
w1:516	logical_xor.out	1
w1:517	logit	11
w1:518	bitwise_and.Tensor_out	2
w1:519	ceil.out	1
w1:520	add.Scalar	1
w1:521	leaky_relu.out	1
w1:522	log10.out	1
w1:523	clamp.out	1
w1:524	argmax.out	1
w1:525	_upsample_bilinear2d_aa.out	0
w1:526	bitwise_right_shift.Tensor_Scalar	0
w1:527	floor_divide.out	1
w1:528	log1p.out	1
w1:529	_softmax.out	1
w1:530	masked_scatter	0
w1:532	unbind_copy.int	0
w1:534	gt.Scalar_out	2
w1:535	var_mean.correction	1
w1:536	floor_divide	2
w1:537	any.all_out	1
w1:539	addmm.out	1
w1:540	bitwise_left_shift.Tensor_Scalar_out	1
w1:541	exp.out	1
w1:542	prod	1
w1:544	scatter_add.out	0
w1:545	max.unary_out	1
w1:546	logical_xor	0
w1:547	ne.Tensor_out	2
w1:549	bitwise_or.Tensor_out	1
w1:550	unfold_copy	1
w1:551	acos.out	1
w1:552	bitwise_left_shift.Tensor_out	0
w1:553	bitwise_xor.Tensor_out	2
w1:554	tril.out	8
w1:556	prod.int_out	1
w1:557	min.unary_out	1
w1:558	pixel_unshuffle	5
w1:559	bitwise_and.Scalar_out	1
w1:560	expand_copy	2
w1:561	_adaptive_avg_pool2d	1
w1:562	narrow_copy	0
w1:563	bitwise_right_shift.Tensor_out	0
w1:564	pow.Tensor_Scalar_out	1
w1:567	bitwise_left_shift.Tensor_Scalar	0
w1:568	replication_pad3d.out	9
w1:570	logical_and	0
w1:571	neg.out	1
w1:572	slice_copy.Tensor	1
w1:573	relu	1
w1:574	mean.dtype_out	1
w1:575	sub.out	1
w1:577	constant_pad_nd	1
w1:581	_native_batch_norm_legit.no_stats	1
w1:582	pow.Tensor_Tensor_out	1
w1:583	replication_pad1d.out	3
w1:584	tanh.out	1
w1:588	flip	1
w1:589	ge.Scalar_out	2
w1:590	alias_copy	2
w1:591	atanh.out	1
w1:592	remainder.Scalar_out	1
w1:593	lift_fresh_copy	1
w1:594	select_copy.int	1
w1:595	ge.Tensor_out	1
w1:596	bitwise_right_shift.Tensor_Scalar_out	1
w1:597	maximum.out	1
w1:598	div.Scalar	1
w1:600	transpose_copy.int	2
w1:601	hardtanh	1
w1:602	roll	6
w1:603	div.out_mode	1
w1:605	min	1
w1:606	permute_copy	1
w1:607	mm.out	1
w1:608	sqrt.out	1
w1:609	repeat	1
w1:611	eq.Scalar_out	2
w1:612	asinh.out	1
w1:613	narrow_copy	0
w1:614	expm1.out	0
w1:615	amax.out	1
w1:616	logical_not.out	2
w1:617	convolution	1
w1:619	glu.out	7
w1:620	logical_or	0
w1:621	remainder.Tensor_out	0
w1:622	native_group_norm	1
w1:623	squeeze_copy.dims	2
w1:624	le.Scalar_out	2
w1:626	topk.values	3
w1:627	floor.out	1
w1:628	lt.Tensor_out	1
w1:629	amin.out	1
w1:630	round.out	0
w1:631	cos.out	2
w1:632	linear	6
w1:633	sinh.out	1
w1:634	lt.Scalar_out	2
w1:637	mul.out	1
w1:638	hardtanh.out	1
w1:639	view_copy	1
w1:640	fmod.Scalar_out	2
w1:641	abs	1
w1:642	sign.out	1
w1:643	detach_copy	0
w1:644	zeros.out	1
w1:646	split_copy.Tensor	0
w1:647	minimum.out	1
w1:648	bitwise_xor.Scalar_out	0
w1:650	eq.Tensor_out	2
w1:652	native_layer_norm	1
w1:653	ones.out	1
w1:654	var.correction_out	1
w1:655	index_put	2
w1:656	sum.IntList_out	1
w1:657	logit.out	12
w1:658	reciprocal.out	1
w1:659	diagonal_copy	1
w1:661	index.Tensor_out	2
w1:662	full.out	1
w1:663	masked_fill.Scalar	2
w1:664	fill.Scalar	1
w1:665	bitwise_not.out	1
w1:666	narrow_copy.out	0
w1:669	mean	1
w1:670	squeeze_copy.dim	2
w1:671	split_with_sizes_copy	2
w1:672	bitwise_or.Scalar_out	0
w1:673	div.Scalar_mode	0
w1:674	argmin.out	1
w1:675	gt.Tensor_out	1
w1:677	stack	2
w1:678	gelu.out	1
w1:679	rsub.Scalar	2
w1:680	bmm.out	1
w1:681	le.Tensor_out	2
w1:682	reflection_pad2d	14
w1:683	sigmoid.out	1
w1:684	trunc.out	0
w1:685	asin.out	1
w1:686	bitwise_or.Scalar	0
w1:687	select_scatter	6
w1:688	acosh.out	1
w1:689	pow.Scalar_out	1
w1:690	where.self	1
w1:692	fmod.Scalar	1
w1:693	max.dim_max	3
w1:694	logical_or.out	1
w1:695	atan.out	0
w1:696	unsqueeze_copy	2
w1:697	max	1
w1:698	_log_softmax.out	1
w1:699	ne.Scalar_out	2
w1:700	native_group_norm	1
w1:701	cosh.out	1
w1:702	div.out	2
w1:703	_pdist_forward	0
w1:705	clone	1
w1:706	logical_not	1
w1:707	reflection_pad1d.out	6
w1:708	arange.out	1
w1:709	fmod.Tensor_out	1
w1:710	sin.out	1
w1:711	_cdist_forward	0
w1:712	mul.Scalar	1
w1:713	sub.Scalar	0
w1:714	atan2.out	0
w1:716	log.out	1
w1:719	bitwise_xor.Scalar	0
w1:720	tan.out	1
w1:721	replication_pad2d.out	6
w1:724	max_pool2d_with_indices_backward.grad_input	1
w1:313	scatter_add.out	0
w1:502	prod.out	1
w1:726	reflection_pad2d.out	14
w1:727	any.dims_out	0
w1:729	clamp.Tensor_out	1
w1:730	any.dims_out	0
w1:731	where.self_out	1
w1:732	_fft_r2c	0
w1:733	prod.out	1
w1:735	logical_and.out	1
w1:736	log2.out	1
w1:737	native_layer_norm	1
w1:740	slice_scatter	1
w1:741	_native_batch_norm_legit_no_training	1
w1:742	pixel_unshuffle	5
w1:743	rsqrt.out	1
w1:744	t_copy	2
w1:745	abs.out	1
w1:746	var.correction	1
w1:747	logical_xor.out	1
w1:748	logit	10
w1:749	bitwise_and.Tensor_out	1
w1:750	ceil.out	1
w1:751	add.Scalar	1
w1:752	leaky_relu.out	1
w1:753	log10.out	1
w1:754	clamp.out	1
w1:755	argmax.out	1
w1:756	_upsample_bilinear2d_aa.out	0
w1:757	bitwise_right_shift.Tensor_Scalar	0
w1:758	floor_divide.out	1
w1:759	log1p.out	1
w1:760	_softmax.out	1
w1:761	masked_scatter	0
w1:763	unbind_copy.int	0
w1:765	gt.Scalar_out	2
w1:766	var_mean.correction	1
w1:767	floor_divide	1
w1:768	any.all_out	1
w1:770	addmm.out	1
w1:771	bitwise_left_shift.Tensor_Scalar_out	1
w1:772	exp.out	1
w1:773	prod	1
w1:775	scatter_add.out	0
w1:776	max.unary_out	1
w1:777	logical_xor	0
w1:778	ne.Tensor_out	2
w1:781	unfold_copy	1
w10:0	floor.out	1
w10:1	lt.Tensor_out	2
w10:3	round.out	0
w10:4	cos.out	1
w10:5	linear	3
w10:6	sinh.out	1
w10:7	lt.Scalar_out	2
w10:10	mul.out	1
w10:11	hardtanh.out	1
w10:12	view_copy	1
w10:13	fmod.Scalar_out	1
w10:14	abs	1
w10:15	sign.out	1
w10:16	detach_copy	0
w10:17	zeros.out	1
w10:19	split_copy.Tensor	0
w10:23	eq.Tensor_out	2
w10:25	native_layer_norm	1
w10:26	ones.out	1
w10:27	var.correction_out	1
w10:28	index_put	2
w10:29	sum.IntList_out	1
w10:30	logit.out	11
w10:31	reciprocal.out	1
w10:32	diagonal_copy	1
w10:34	index.Tensor_out	2
w10:35	full.out	1
w10:36	masked_fill.Scalar	2
w10:37	fill.Scalar	1
w10:38	bitwise_not.out	1
w10:39	narrow_copy.out	0
w10:41	isinf	1
w10:42	mean	1
w10:43	squeeze_copy.dim	2
w10:44	split_with_sizes_copy	2
w10:45	bitwise_or.Scalar_out	0
w10:46	div.Scalar_mode	0
w10:47	argmin.out	1
w10:48	gt.Tensor_out	2
w10:49	min.dim_min	3
w10:50	stack	2
w10:51	gelu.out	1
w10:52	rsub.Scalar	2
w10:53	bmm.out	1
w10:54	le.Tensor_out	2
w10:55	reflection_pad2d	12
w10:56	sigmoid.out	1
w10:57	trunc.out	0
w10:58	asin.out	1
w10:59	bitwise_or.Scalar	0
w10:60	select_scatter	6
w10:61	acosh.out	1
w10:63	where.self	1
w10:65	fmod.Scalar	1
w10:66	max.dim_max	3
w10:67	logical_or.out	1
w10:68	atan.out	0
w10:69	unsqueeze_copy	2
w10:70	max	1
w10:71	_log_softmax.out	1
w10:72	ne.Scalar_out	2
w10:73	native_group_norm	1
w10:74	cosh.out	1
w10:75	div.out	3
w10:76	_pdist_forward	0
w10:78	clone	1
w10:79	logical_not	1
w10:80	reflection_pad1d.out	8
w10:81	arange.out	1
w10:82	fmod.Tensor_out	1
w10:83	sin.out	1
w10:84	_cdist_forward	0
w10:85	mul.Scalar	1
w10:86	sub.Scalar	0
w10:87	atan2.out	0
w10:89	log.out	1
w10:92	bitwise_xor.Scalar	0
w10:93	tan.out	1
w10:94	replication_pad2d.out	6
w10:97	max_pool2d_with_indices_backward.grad_input	1
w10:2	amin.out	1
w10:99	reflection_pad2d.out	12
w10:100	any.dims_out	0
w10:102	clamp.Tensor_out	1
w10:103	any.dims_out	0
w10:104	where.self_out	1
w10:105	_fft_r2c	0
w10:106	prod.out	1
w10:107	erf.out	2
w10:108	logical_and.out	1
w10:109	log2.out	1
w10:110	native_layer_norm	1
w10:111	copy	1
w10:113	slice_scatter	1
w10:114	_native_batch_norm_legit_no_training	1
w10:115	pixel_unshuffle	4
w10:116	rsqrt.out	1
w10:117	t_copy	2
w10:118	abs.out	1
w10:119	var.correction	1
w10:120	logical_xor.out	1
w10:121	logit	10
w10:123	ceil.out	1
w10:124	add.Scalar	1
w10:125	leaky_relu.out	1
w10:126	log10.out	1
w10:127	clamp.out	1
w10:128	argmax.out	1
w10:129	_upsample_bilinear2d_aa.out	0
w10:130	bitwise_right_shift.Tensor_Scalar	0
w10:131	floor_divide.out	3
w10:132	log1p.out	1
w10:133	_softmax.out	1
w10:134	masked_scatter	0
w10:136	unbind_copy.int	0
w10:138	gt.Scalar_out	2
w10:139	var_mean.correction	1
w10:141	any.all_out	1
w10:143	addmm.out	1
w10:144	bitwise_left_shift.Tensor_Scalar_out	1
w10:145	exp.out	1
w10:146	prod	1
w10:148	scatter_add.out	0
w10:149	max.unary_out	1
w10:150	logical_xor	0
w10:151	ne.Tensor_out	2
w10:153	bitwise_or.Tensor_out	1
w10:154	unfold_copy	1
w10:155	acos.out	1
w10:156	bitwise_left_shift.Tensor_out	1
w10:157	bitwise_xor.Tensor_out	2
w10:158	tril.out	8
w10:160	prod.int_out	1
w10:161	min.unary_out	1
w10:162	pixel_unshuffle	4
w10:163	bitwise_and.Scalar_out	1
w10:164	expand_copy	2
w10:165	_adaptive_avg_pool2d	1
w10:166	narrow_copy	0
w10:167	bitwise_right_shift.Tensor_out	1
w10:168	pow.Tensor_Scalar_out	1
w10:169	remainder.Scalar	0
w10:170	grid_sampler_2d	1
w10:171	bitwise_left_shift.Tensor_Scalar	0
w10:172	replication_pad3d.out	9
w10:173	bitwise_and.Scalar	1
w10:174	logical_and	0
w10:175	neg.out	1
w10:176	slice_copy.Tensor	0
w10:177	relu	1
w10:178	mean.dtype_out	1
w10:179	sub.out	1
w10:180	isnan	1
w10:181	constant_pad_nd	1
w10:185	_native_batch_norm_legit.no_stats	1
w10:186	pow.Tensor_Tensor_out	1
w10:188	tanh.out	1
w10:190	scatter.src_out	1
w10:192	flip	1
w10:193	ge.Scalar_out	2
w10:194	alias_copy	2
w10:195	atanh.out	1
w10:196	remainder.Scalar_out	0
w10:197	lift_fresh_copy	1
w10:198	select_copy.int	1
w10:199	ge.Tensor_out	1
w10:200	bitwise_right_shift.Tensor_Scalar_out	0
w10:201	maximum.out	1
w10:202	div.Scalar	1
w10:204	transpose_copy.int	2
w10:205	hardtanh	1
w10:206	roll	8
w10:209	min	1
w10:210	permute_copy	1
w10:211	mm.out	1
w10:212	sqrt.out	2
w10:213	repeat	1
w10:215	eq.Scalar_out	2
w10:216	asinh.out	1
w10:217	narrow_copy	0
w10:218	expm1.out	0
w10:220	logical_not.out	2
w10:221	convolution	1
w10:223	glu.out	6
w10:224	logical_or	0
w10:225	remainder.Tensor_out	0
w10:226	native_group_norm	1
w10:227	squeeze_copy.dims	2
w10:228	le.Scalar_out	1
w10:230	topk.values	3
w10:231	floor.out	1
w10:232	lt.Tensor_out	2
w10:233	amin.out	1
w10:234	round.out	0
w10:235	cos.out	1
w10:236	linear	6
w10:237	sinh.out	1
w10:238	lt.Scalar_out	2
w10:241	mul.out	1
w10:242	hardtanh.out	1
w10:243	view_copy	1
w10:244	fmod.Scalar_out	1
w10:245	abs	1
w10:246	sign.out	1
w10:247	detach_copy	0
w10:248	zeros.out	1
w10:250	split_copy.Tensor	0
w10:251	minimum.out	2
w10:252	bitwise_xor.Scalar_out	1
w10:254	eq.Tensor_out	2
w10:256	native_layer_norm	1
w10:257	ones.out	1
w10:258	var.correction_out	1
w10:259	index_put	2
w10:260	sum.IntList_out	2
w10:261	logit.out	11
w10:262	reciprocal.out	1
w10:263	diagonal_copy	1
w10:265	index.Tensor_out	2
w10:266	full.out	1
w10:267	masked_fill.Scalar	2
w10:268	fill.Scalar	1
w10:269	bitwise_not.out	1
w10:270	narrow_copy.out	0
w10:272	isinf	1
w10:273	mean	1
w10:274	squeeze_copy.dim	2
w10:275	split_with_sizes_copy	2
w10:276	bitwise_or.Scalar_out	0
w10:277	div.Scalar_mode	0
w10:278	argmin.out	1
w10:279	gt.Tensor_out	2
w10:280	min.dim_min	3
w10:281	stack	2
w10:282	gelu.out	1
w10:283	rsub.Scalar	2
w10:284	bmm.out	1
w10:285	le.Tensor_out	2
w10:286	reflection_pad2d	12
w10:287	sigmoid.out	1
w10:288	trunc.out	0
w10:289	asin.out	1
w10:290	bitwise_or.Scalar	0
w10:291	select_scatter	6
w10:292	acosh.out	1
w10:293	pow.Scalar_out	1
w10:294	where.self	1
w10:296	fmod.Scalar	1
w10:297	max.dim_max	3
w10:298	logical_or.out	1
w10:299	atan.out	0
w10:300	unsqueeze_copy	2
w10:301	max	1
w10:302	_log_softmax.out	1
w10:303	ne.Scalar_out	2
w10:305	cosh.out	1
w10:306	div.out	1
w10:307	_pdist_forward	0
w10:309	clone	1
w10:310	logical_not	1
w10:311	reflection_pad1d.out	6
w10:312	arange.out	1
w10:313	fmod.Tensor_out	2
w10:314	sin.out	1
w10:315	_cdist_forward	0
w10:316	mul.Scalar	1
w10:317	sub.Scalar	0
w10:318	atan2.out	0
w10:320	log.out	1
w10:323	bitwise_xor.Scalar	0
w10:324	tan.out	1
w10:325	replication_pad2d.out	6
w10:328	max_pool2d_with_indices_backward.grad_input	1
w10:329	cumsum.out	1
w10:330	reflection_pad2d.out	12
w10:331	any.dims_out	0
w10:332	index_select	1
w10:333	clamp.Tensor_out	1
w10:334	any.dims_out	0
w10:335	where.self_out	1
w10:336	_fft_r2c	0
w10:337	prod.out	1
w10:338	erf.out	1
w10:339	logical_and.out	1
w10:340	log2.out	1
w10:341	native_layer_norm	1
w10:344	slice_scatter	1
w10:345	_native_batch_norm_legit_no_training	1
w10:346	pixel_unshuffle	4
w10:347	rsqrt.out	1
w10:348	t_copy	2
w10:349	abs.out	1
w10:350	var.correction	1
w10:351	logical_xor.out	1
w10:352	logit	10
w10:354	ceil.out	1
w10:355	add.Scalar	1
w10:356	leaky_relu.out	1
w10:357	log10.out	1
w10:358	clamp.out	1
w10:359	argmax.out	1
w10:360	_upsample_bilinear2d_aa.out	0
w10:361	bitwise_right_shift.Tensor_Scalar	0
w10:362	floor_divide.out	1
w10:363	log1p.out	1
w10:365	masked_scatter	0
w10:367	unbind_copy.int	0
w10:369	gt.Scalar_out	2
w10:370	var_mean.correction	1
w10:371	floor_divide	1
w10:372	any.all_out	1
w10:374	addmm.out	1
w10:375	bitwise_left_shift.Tensor_Scalar_out	0
w10:376	exp.out	1
w10:377	prod	1
w10:379	scatter_add.out	0
w10:380	max.unary_out	1
w10:381	logical_xor	0
w10:382	ne.Tensor_out	2
w10:384	bitwise_or.Tensor_out	2
w10:385	unfold_copy	1
w10:386	acos.out	1
w10:387	bitwise_left_shift.Tensor_out	1
w10:388	bitwise_xor.Tensor_out	1
w10:389	tril.out	8
w10:391	prod.int_out	1
w10:392	min.unary_out	2
w10:393	pixel_unshuffle	4
w10:394	bitwise_and.Scalar_out	1
w10:395	expand_copy	2
w10:396	_adaptive_avg_pool2d	1
w10:397	narrow_copy	0
w10:398	bitwise_right_shift.Tensor_out	1
w10:399	pow.Tensor_Scalar_out	1
w10:400	remainder.Scalar	0
w10:401	grid_sampler_2d	1
w10:402	bitwise_left_shift.Tensor_Scalar	0
w10:403	replication_pad3d.out	11
w10:404	bitwise_and.Scalar	1
w10:405	logical_and	0
w10:406	neg.out	1
w10:407	slice_copy.Tensor	1
w10:408	relu	1
w10:409	mean.dtype_out	1
w10:410	sub.out	1
w10:411	isnan	1
w10:412	constant_pad_nd	1
w10:416	_native_batch_norm_legit.no_stats	1
w10:417	pow.Tensor_Tensor_out	1
w10:418	replication_pad1d.out	3
w10:419	tanh.out	1
w10:423	flip	1
w10:424	ge.Scalar_out	2
w10:425	alias_copy	2
w10:426	atanh.out	1
w10:427	remainder.Scalar_out	0
w10:428	lift_fresh_copy	1
w10:429	select_copy.int	1
w10:430	ge.Tensor_out	2
w10:431	bitwise_right_shift.Tensor_Scalar_out	1
w10:432	maximum.out	1
w10:433	div.Scalar	1
w10:435	transpose_copy.int	2
w10:436	hardtanh	1
w10:437	roll	5
w10:438	div.out_mode	1
w10:440	min	1
w10:441	permute_copy	1
w10:442	mm.out	1
w10:443	sqrt.out	1
w10:444	repeat	1
w10:446	eq.Scalar_out	2
w10:447	asinh.out	1
w10:448	narrow_copy	0
w10:449	expm1.out	0
w10:450	amax.out	1
w10:451	logical_not.out	2
w10:452	convolution	1
w10:454	glu.out	4
w10:455	logical_or	0
w10:456	remainder.Tensor_out	0
w10:457	native_group_norm	1
w10:458	squeeze_copy.dims	2
w10:459	le.Scalar_out	2
w10:461	topk.values	3
w10:462	floor.out	1
w10:465	round.out	0
w10:466	cos.out	1
w10:467	linear	3
w10:468	sinh.out	1
w10:469	lt.Scalar_out	2
w10:472	mul.out	1
w10:473	hardtanh.out	1
w10:474	view_copy	1
w10:475	fmod.Scalar_out	1
w10:476	abs	1
w10:477	sign.out	1
w10:478	detach_copy	0
w10:479	zeros.out	1
w10:481	split_copy.Tensor	0
w10:482	minimum.out	2
w10:483	bitwise_xor.Scalar_out	1
w10:485	eq.Tensor_out	2
w10:487	native_layer_norm	1
w10:488	ones.out	1
w10:489	var.correction_out	2
w10:490	index_put	2
w10:491	sum.IntList_out	1
w10:492	logit.out	12
w10:493	reciprocal.out	1
w10:494	diagonal_copy	1
w10:496	index.Tensor_out	2
w10:497	full.out	1
w10:498	masked_fill.Scalar	2
w10:499	fill.Scalar	1
w10:500	bitwise_not.out	1
w10:501	narrow_copy.out	0
w10:503	isinf	1
w10:504	mean	1
w10:505	squeeze_copy.dim	2
w10:506	split_with_sizes_copy	2
w10:508	div.Scalar_mode	0
w10:509	argmin.out	1
w10:510	gt.Tensor_out	2
w10:511	min.dim_min	3
w10:512	stack	2
w10:513	gelu.out	1
w10:514	rsub.Scalar	2
w10:515	bmm.out	1
w10:516	le.Tensor_out	2
w10:517	reflection_pad2d	12
w10:518	sigmoid.out	1
w10:519	trunc.out	0
w10:520	asin.out	1
w10:521	bitwise_or.Scalar	0
w10:522	select_scatter	6
w10:523	acosh.out	1
w10:524	pow.Scalar_out	1
w10:525	where.self	1
w10:527	fmod.Scalar	1
w10:528	max.dim_max	3
w10:529	logical_or.out	1
w10:530	atan.out	0
w10:531	unsqueeze_copy	2
w10:532	max	1
w10:534	ne.Scalar_out	2
w10:535	native_group_norm	1
w10:536	cosh.out	1
w10:537	div.out	1
w10:538	_pdist_forward	0
w10:540	clone	1
w10:541	logical_not	1
w10:542	reflection_pad1d.out	6
w10:543	arange.out	1
w10:544	fmod.Tensor_out	2
w10:545	sin.out	1
w10:546	_cdist_forward	0
w10:547	mul.Scalar	1
w10:549	atan2.out	0
w10:551	log.out	1
w10:554	bitwise_xor.Scalar	0
w10:555	tan.out	1
w10:556	replication_pad2d.out	6
w10:559	max_pool2d_with_indices_backward.grad_input	1
w10:560	cumsum.out	1
w10:561	reflection_pad2d.out	12
w10:562	any.dims_out	0
w10:564	clamp.Tensor_out	1
w10:565	any.dims_out	0
w10:566	where.self_out	1
w10:567	_fft_r2c	0
w10:568	prod.out	1
w10:569	erf.out	1
w10:570	logical_and.out	0
w10:571	log2.out	1
w10:572	native_layer_norm	1
w10:575	slice_scatter	1
w10:576	_native_batch_norm_legit_no_training	1
w10:577	pixel_unshuffle	4
w10:578	rsqrt.out	1
w10:579	t_copy	2
w10:580	abs.out	1
w10:581	var.correction	1
w10:582	logical_xor.out	1
w10:583	logit	11
w10:584	bitwise_and.Tensor_out	2
w10:585	ceil.out	1
w10:586	add.Scalar	1
w10:587	leaky_relu.out	1
w10:588	log10.out	1
w10:589	clamp.out	1
w10:590	argmax.out	1
w10:591	_upsample_bilinear2d_aa.out	0
w10:592	bitwise_right_shift.Tensor_Scalar	0
w10:594	log1p.out	1
w10:595	_softmax.out	1
w10:596	masked_scatter	0
w10:598	unbind_copy.int	0
w10:600	gt.Scalar_out	2
w10:601	var_mean.correction	1
w10:602	floor_divide	1
w10:603	any.all_out	1
w10:605	addmm.out	1
w10:606	bitwise_left_shift.Tensor_Scalar_out	1
w10:607	exp.out	1
w10:608	prod	1
w10:611	max.unary_out	1
w10:612	logical_xor	0
w10:613	ne.Tensor_out	1
w10:615	bitwise_or.Tensor_out	2
w10:616	unfold_copy	1
w10:617	acos.out	1
w10:618	bitwise_left_shift.Tensor_out	0
w10:620	tril.out	8
w10:622	prod.int_out	1
w10:623	min.unary_out	1
w10:624	pixel_unshuffle	4
w10:625	bitwise_and.Scalar_out	2
w10:626	expand_copy	2
w10:627	_adaptive_avg_pool2d	1
w10:628	narrow_copy	0
w10:629	bitwise_right_shift.Tensor_out	1
w10:630	pow.Tensor_Scalar_out	1
w10:631	remainder.Scalar	0
w10:633	bitwise_left_shift.Tensor_Scalar	0
w10:634	replication_pad3d.out	9
w10:635	bitwise_and.Scalar	1
w10:636	logical_and	0
w10:637	neg.out	1
w10:638	slice_copy.Tensor	1
w10:639	relu	1
w10:640	mean.dtype_out	2
w10:641	sub.out	1
w10:643	constant_pad_nd	1
w10:647	_native_batch_norm_legit.no_stats	1
w10:648	pow.Tensor_Tensor_out	1
w10:649	replication_pad1d.out	3
w10:650	tanh.out	1
w10:62	pow.Scalar_out	1
w10:140	floor_divide	1
w10:187	replication_pad1d.out	3
w10:304	native_group_norm	1
w10:353	bitwise_and.Tensor_out	2
w10:533	_log_softmax.out	1
w10:548	sub.Scalar	0
w10:593	floor_divide.out	3
w10:652	scatter.src_out	1
w10:654	flip	1
w10:655	ge.Scalar_out	2
w10:656	alias_copy	2
w10:657	atanh.out	1
w10:658	remainder.Scalar_out	0
w10:659	lift_fresh_copy	1
w10:660	select_copy.int	1
w10:661	ge.Tensor_out	2
w10:662	bitwise_right_shift.Tensor_Scalar_out	1
w10:663	maximum.out	1
w10:664	div.Scalar	1
w10:666	transpose_copy.int	2
w10:667	hardtanh	1
w10:668	roll	6
w10:671	min	1
w10:672	permute_copy	1
w10:673	mm.out	1
w10:674	sqrt.out	1
w10:675	repeat	1
w10:677	eq.Scalar_out	2
w10:678	asinh.out	1
w10:679	narrow_copy	0
w10:680	expm1.out	0
w10:682	logical_not.out	2
w10:683	convolution	1
w10:685	glu.out	6
w10:686	logical_or	0
w10:687	remainder.Tensor_out	0
w10:688	native_group_norm	1
w10:689	squeeze_copy.dims	2
w10:690	le.Scalar_out	2
w10:693	floor.out	1
w10:695	amin.out	1
w10:696	round.out	0
w10:697	cos.out	1
w10:698	linear	3
w10:699	sinh.out	1
w10:700	lt.Scalar_out	2
w10:703	mul.out	1
