job	out	verdict	axisA	axisB	target	cone_size	needed_siblings	needed_live	deleg_full	deleg_tgt	n_out	detail
w74:357	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n4,n5	11	6	3	
w74:41	0	CANT_ISOLATE										BUILD:SKIP
w74:450	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n3	1	1	4	
w74:560	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	5		n7,n6	18	11	4	
w74:627	3	CANT_ISOLATE										BUILD:SKIP
w74:683	1	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			1	0	4	
w74:702	4	CANT_ISOLATE										BUILD:SKIP
w74:713	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			3	0	4	
w75:1	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			10	2	5	
w75:137	1	OPERATOR	CONE_LOCAL	OPERATOR	n11	3			4	0	2	
w75:21	0	INCONCLUSIVE	INCONCLUSIVE		n4				6	3	4	
w75:226	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n5,n3	9	6	3	
w75:25	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4		6	1	5	
w75:313	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1,n0	1	0	4	
w75:435	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		5	1	5	
w75:625	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n2,n0	3	2	5	
w75:682	1	CANT_ISOLATE										BUILD:SKIP
w75:714	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n1,n2	11	5	5	
w75:81	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n2,n9		9	6	4	
w76:188	0	POISON										native-crashed 6x during localization
w76:210	0	CANT_ISOLATE										BUILD:SKIP
w76:222	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n3	0	0	3	
w76:313	0	POISON										native-crashed 6x during localization
w76:321	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			0	0	5	
w76:576	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n3		9	2	4	
w76:605	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n4,n1,n6,n0,n3	8	5	5	
w76:649	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		9	3	2	
w76:75	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		7	3	4	
w76:754	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	2	1	5	
w76:777	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n1,n2,n0	11	5	4	
w77:21	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		11	10	3	
w77:241	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		6	1	4	
w77:270	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			9	2	5	
w77:320	1	CANT_ISOLATE										BUILD:SKIP
w77:326	1	POISON										native-crashed 6x during localization
w77:382	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		5	1	5	
w77:448	3	POISON										native-crashed 6x during localization
w77:456	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n4,n0,n1	6	3	3	
w77:498	1	POISON										native-crashed 6x during localization
w77:521	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n9		9	7	4	
w77:565	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		8	3	5	
w77:574	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			7	3	4	
w77:576	3	CANT_ISOLATE										BUILD:SKIP
w77:58	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			4	0	5	
w77:631	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	1	3	4	
w77:654	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	7		n1,n4	1	1	3	
w77:733	2	CANT_ISOLATE										BUILD:SKIP
w77:95	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n10		10	5	3	
w78:130	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		7	3	4	
w78:168	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n2,n1	9	5	4	
w78:193	1	CANT_ISOLATE										BUILD:SKIP
w78:215	1	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			0	0	5	
w78:234	1	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			7	4	3	
w78:28	1	OPERATOR	CONE_LOCAL	OPERATOR	n13	9			1	1	3	
w78:31	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n2		5	2	3	
w78:432	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n11	7		n5,n6	4	4	5	
w78:439	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			2	2	4	
w78:505	1	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			10	3	5	
w78:513	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		9	3	3	
w78:553	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	0	0	3	
w78:58	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n7		5	2	4	
w78:592	1	CANT_ISOLATE										BUILD:SKIP
w78:637	2	CANT_ISOLATE										BUILD:SKIP
w78:645	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n8		11	5	5	
w78:662	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n10		6	1	3	
w78:714	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n9		0	2	4	
w79:147	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			6	2	4	
w79:176	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	8		n6,n1,n5,n2,n0,n4	4	4	4	
w79:184	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n0,n2,n1	2	1	4	
w79:245	1	CANT_ISOLATE										BUILD:SKIP
w79:317	0	CANT_ISOLATE										BUILD:SKIP
w79:372	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			4	1	4	
w79:400	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n0,n1	5	3	5	
w79:415	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n1,n0,n2	8	3	4	
w79:547	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		13	3	5	
w79:573	1	CANT_ISOLATE										BUILD:SKIP
w79:601	0	CANT_ISOLATE										BUILD:SKIP
w79:631	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	1		n0	11	2	5	
w79:66	3	POISON										native-crashed 6x during localization
w79:70	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n13	9		n12	13	10	4	
w79:701	3	POISON										native-crashed 6x during localization
w79:720	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	3		n2	7	4	4	
w79:727	1	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			2	0	5	
w7:113	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			12	3	5	
w7:125	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			0	0	4	
w7:307	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n4		10	3	5	
w7:326	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		8	4	5	
w7:340	2	OPERATOR	CONE_LOCAL	OPERATOR	n11	4			3	0	5	
w7:397	0	CANT_ISOLATE										BUILD:SKIP
w7:421	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n1		5	1	5	
w7:43	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		7	3	3	
w7:485	3	CANT_ISOLATE										BUILD:SKIP
w7:549	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n2	0	0	4	
w7:612	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n8		4	3	4	
w7:735	0	CANT_ISOLATE										BUILD:SKIP
w7:746	1	CANT_ISOLATE										BUILD:SKIP
w7:751	1	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			4	0	3	
w7:83	3	CANT_ISOLATE										BUILD:SKIP
w80:146	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n6,n5	14	9	4	
w80:192	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			7	2	7	
w80:212	0	CANT_ISOLATE										BUILD:SKIP
w80:228	2	OPERATOR	CONE_LOCAL	OPERATOR	n12	4			5	5	4	
w80:266	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			4	0	4	
w80:271	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n3,n6,n1,n0	7	5	4	
w80:30	2	OPERATOR	CONE_LOCAL	OPERATOR	n8	6			5	4	3	
w80:310	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	6		n7,n6,n2	0	0	4	
w80:325	3	CANT_ISOLATE										BUILD:SKIP
w80:41	1	CANT_ISOLATE										BUILD:SKIP
w80:441	0	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			10	6	2	
w80:462	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			3	0	5	
w80:52	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	1		n0	8	1	5	
w80:543	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n6	7	3	4	
w80:596	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n5,n0	9	3	3	
w80:605	3	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n6	1			7	2	5	
w80:622	0	CANT_ISOLATE										BUILD:SKIP
w80:626	2	CANT_ISOLATE										BUILD:SKIP
w81:107	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	4			3	2	4	
w81:141	0	CANT_ISOLATE										BUILD:SKIP
w81:202	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n5		7	2	5	
w81:228	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	7	3	4	
w81:230	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n4		5	1	4	
w81:300	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n5,n1	11	6	3	
w81:334	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		11	4	4	
w81:37	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			1	0	4	
w81:394	4	POISON										native-crashed 6x during localization
w81:429	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		11	2	5	
w81:444	4	OPERATOR	CONE_LOCAL	OPERATOR	n12	4			3	1	5	
w81:521	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1,n0	0	0	4	
w81:647	1	CANT_ISOLATE										BUILD:SKIP
w81:708	3	CANT_ISOLATE										BUILD:SKIP
w81:764	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1,n0	7	1	4	
w82:146	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n9		n6,n11		11	2	5	
w82:334	0	CANT_ISOLATE										BUILD:SKIP
w82:482	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n6		12	4	3	
w82:485	0	POISON										native-crashed 6x during localization
w82:494	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	5	2	5	
w82:57	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		7	3	4	
w82:59	0	CANT_ISOLATE										BUILD:SKIP
w82:602	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			9	6	3	
w82:606	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	6		n3	12	9	5	
w82:66	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n9		14	8	4	
w82:723	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			10	4	5	
w82:757	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		6	1	5	
w83:132	3	CANT_ISOLATE										BUILD:SKIP
w83:141	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	5	0	3	
w83:181	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n2	9	4	4	
w83:215	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n16		4	1	5	
w83:344	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n4	2	0	4	
w83:351	1	CANT_ISOLATE										BUILD:SKIP
w83:376	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n3	3	1	5	
w83:457	3	CANT_ISOLATE										BUILD:SKIP
w83:50	2	CANT_ISOLATE										BUILD:SKIP
w83:586	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n7		8	4	6	
w83:604	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			1	0	5	
w83:704	2	CANT_ISOLATE										BUILD:SKIP
w83:72	4	CANT_ISOLATE										BUILD:SKIP
w83:736	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	1		n0	7	2	4	
w84:104	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	5		n4,n1,n3,n0,n2	7	3	4	
w84:144	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		4	3	3	
w84:176	1	OPERATOR	CONE_LOCAL	OPERATOR	n8	6			6	2	3	
w84:182	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n1,n3,n5	10	7	3	
w84:19	2	CANT_ISOLATE										BUILD:SKIP
w84:210	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n1,n2	1	1	4	
w84:222	0	CANT_ISOLATE										BUILD:SKIP
w84:258	0	CANT_ISOLATE										BUILD:SKIP
w84:353	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n0,n1	9	3	3	
w84:377	2	CANT_ISOLATE										BUILD:SKIP
w84:382	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			7	1	4	
w84:447	4	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n5	14	4	5	
w84:515	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		12	3	5	
w84:532	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n5,n4	0	0	4	
w84:669	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n9		n10		5	2	3	
w84:694	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		10	3	3	
w84:720	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		9	4	6	
w85:133	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	3			7	5	4	
w85:188	0	CANT_ISOLATE										BUILD:SKIP
w85:219	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		8	3	4	
w85:22	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n9		n6		4	4	4	
w85:282	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	2	1	4	
w85:286	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n3		6	2	5	
w85:293	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			5	4	4	
w85:346	0	CANT_ISOLATE										BUILD:SKIP
w85:389	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	6		n0,n1	1	1	4	
w85:444	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1	1	1	4	
w85:577	1	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n5	2			7	2	3	
w85:610	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n8		0	1	2	
w85:641	1	CANT_ISOLATE										BUILD:SKIP
w85:670	4	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			7	2	6	
w85:709	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n3	16	9	4	
w85:89	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		6	2	4	
w86:125	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n2,n4	12	5	4	
w86:134	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			8	2	4	
w86:22	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n0,n2,n1	8	6	3	
w86:226	0	CANT_ISOLATE										BUILD:SKIP
w86:232	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n3		10	2	4	
w86:296	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	3			11	4	4	
w86:365	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	0	0	5	
w86:445	0	CANT_ISOLATE										BUILD:SKIP
w86:564	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		4	2	5	
w86:616	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			8	2	5	
w86:667	1	CANT_ISOLATE										BUILD:SKIP
w86:679	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	8	3	3	
w86:778	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			13	2	4	
w87:107	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4,n9		12	4	4	
w87:153	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n0,n1	2	1	4	
w87:167	1	CANT_ISOLATE										BUILD:SKIP
w87:212	1	CANT_ISOLATE										BUILD:SKIP
w87:247	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		12	7	4	
w87:250	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n2,n0,n1	8	4	5	
w87:291	2	POISON										native-crashed 6x during localization
w87:31	3	CANT_ISOLATE										BUILD:SKIP
w87:374	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n3,n1,n2	0	0	4	
w87:385	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		10	5	4	
w87:488	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		8	2	5	
w87:490	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		6	3	4	
w87:497	3	CANT_ISOLATE										BUILD:SKIP
w87:531	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	6		n1,n2,n6,n5	6	4	4	
w87:573	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n8,n11		10	2	5	
w87:574	0	CANT_ISOLATE										BUILD:SKIP
w87:603	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n9		n4		4	2	4	
w87:611	2	POISON										native-crashed 6x during localization
w87:615	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	5	0	5	
w87:63	1	CANT_ISOLATE										BUILD:SKIP
w87:706	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			10	1	4	
w87:758	2	CANT_ISOLATE										BUILD:SKIP
w87:91	3	CANT_ISOLATE										BUILD:SKIP
w87:95	0	CANT_ISOLATE										BUILD:SKIP
w88:13	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n1,n2,n0	8	6	4	
w88:147	3	POISON										native-crashed 6x during localization
w88:219	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			11	5	4	
w88:266	1	CANT_ISOLATE										BUILD:SKIP
w88:299	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2	2	0	5	
w88:317	3	CANT_ISOLATE										BUILD:SKIP
w88:351	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	7	0	3	
w88:503	0	CANT_ISOLATE										BUILD:SKIP
w88:570	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		9	4	4	
w88:642	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		4	2	5	
w88:86	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	1		n0	11	3	5	
w89:13	1	CANT_ISOLATE										BUILD:SKIP
w89:137	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n9		3	3	3	
w89:156	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			14	7	4	
w89:159	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n0,n2,n1	1	1	5	
w89:190	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		10	3	4	
w89:191	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			13	7	6	
w89:195	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1,n0	8	4	4	
w89:239	2	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			7	3	5	
w89:283	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	3		n2,n1	12	6	4	
w89:291	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n3	1	1	3	
w89:301	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n12	8		n10,n11	3	3	5	
w89:35	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	3	0	4	
w89:380	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		3	3	5	
w89:431	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		9	3	5	
w89:442	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n9		6	7	3	
w89:496	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		5	4	4	
w89:522	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n0,n2	0	1	4	
w89:526	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			9	2	5	
w89:54	0	CANT_ISOLATE										BUILD:SKIP
w89:578	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	5	1	4	
w89:588	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			10	4	4	
w89:644	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n1	11	4	3	
w89:649	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	6		n6,n5	10	7	3	
w89:66	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		11	5	3	
w89:696	0	POISON										native-crashed 6x during localization
w89:739	1	CANT_ISOLATE										BUILD:SKIP
w89:769	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n3,n0	0	0	5	
w89:779	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		7	3	4	
w89:91	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			1	0	4	
w8:209	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n0,n3,n2,n1	4	4	3	
w8:27	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			2	2	3	
w8:30	0	CANT_ISOLATE										BUILD:SKIP
w8:376	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n3	8	3	4	
w8:381	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	5		n4,n1,n5	6	4	4	
w8:383	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	5			8	5	4	
w8:421	0	CANT_ISOLATE										BUILD:SKIP
w8:435	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6,n7		3	2	3	
w8:465	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			9	2	3	
w8:467	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n0,n1	0	0	5	
w8:503	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			5	2	4	
w8:52	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n2		11	2	4	
w8:578	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			9	3	5	
w8:658	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			1	1	5	
w8:680	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n2	0	0	4	
w8:770	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			6	3	4	
w8:91	2	CANT_ISOLATE										BUILD:SKIP
w8:94	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		14	2	6	
w90:141	3	CANT_ISOLATE										BUILD:SKIP
w90:300	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			9	3	4	
w90:392	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			1	0	4	
w90:398	3	CANT_ISOLATE										BUILD:SKIP
w90:42	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			2	1	3	
w90:492	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	10	3	5	
w90:510	0	CANT_ISOLATE										BUILD:SKIP
w90:566	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	3			9	5	3	
w90:605	5	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			0	0	6	
w90:641	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			10	4	5	
w90:725	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n2,n7		3	0	4	
w90:95	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n5		12	3	4	
w91:103	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		12	8	4	
w91:104	0	CANT_ISOLATE										BUILD:SKIP
w91:249	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n2,n0,n1	12	3	5	
w91:312	2	CANT_ISOLATE										BUILD:SKIP
w91:350	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n2		2	1	3	
w91:365	0	CANT_ISOLATE										BUILD:SKIP
w91:414	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			9	3	5	
w91:426	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	7		n2,n4,n1,n3	13	9	5	
w91:450	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			5	1	4	
w91:531	1	CANT_ISOLATE										BUILD:SKIP
w91:538	2	CANT_ISOLATE										BUILD:SKIP
w91:541	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	1		n0	5	1	3	
w92:229	0	CANT_ISOLATE										BUILD:SKIP
w92:277	0	CANT_ISOLATE										BUILD:SKIP
w92:360	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n2,n0	4	3	5	
w92:373	3	CANT_ISOLATE										BUILD:SKIP
w92:375	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n0,n3	1	0	4	
w92:427	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n3	12	10	4	
w92:489	1	CANT_ISOLATE										BUILD:SKIP
w92:520	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n2	0	0	4	
w92:537	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			0	0	5	
w92:601	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			0	0	6	
